dataset,threshold,macro_f1,pathogenic_f1,benign_f1,pathogenic_precision,pathogenic_recall,benign_precision,benign_recall,balanced_accuracy,tn,fp,fn,tp,pr_auc,roc_auc
CFTR,0.69,0.8413667662725737,0.9385474860335196,0.7441860465116279,0.9438202247191011,0.9333333333333333,0.7272727272727273,0.7619047619047619,0.8476190476190476,16,5,6,84,0.9758756758661518,0.9126984126984128
CFTR,0.7,0.8413667662725737,0.9385474860335196,0.7441860465116279,0.9438202247191011,0.9333333333333333,0.7272727272727273,0.7619047619047619,0.8476190476190476,16,5,6,84,0.9758756758661518,0.9126984126984128
CFTR,0.71,0.8413667662725737,0.9385474860335196,0.7441860465116279,0.9438202247191011,0.9333333333333333,0.7272727272727273,0.7619047619047619,0.8476190476190476,16,5,6,84,0.9758756758661518,0.9126984126984128
CFTR,0.72,0.8413667662725737,0.9385474860335196,0.7441860465116279,0.9438202247191011,0.9333333333333333,0.7272727272727273,0.7619047619047619,0.8476190476190476,16,5,6,84,0.9758756758661518,0.9126984126984128
CFTR,0.73,0.8413667662725737,0.9385474860335196,0.7441860465116279,0.9438202247191011,0.9333333333333333,0.7272727272727273,0.7619047619047619,0.8476190476190476,16,5,6,84,0.9758756758661518,0.9126984126984128
CFTR,0.74,0.8413667662725737,0.9385474860335196,0.7441860465116279,0.9438202247191011,0.9333333333333333,0.7272727272727273,0.7619047619047619,0.8476190476190476,16,5,6,84,0.9758756758661518,0.9126984126984128
CFTR,0.7499999999999999,0.8299284984678243,0.9325842696629213,0.7272727272727273,0.9431818181818182,0.9222222222222223,0.6956521739130435,0.7619047619047619,0.8420634920634921,16,5,7,83,0.9758756758661518,0.9126984126984128
CFTR,0.7599999999999999,0.8299284984678243,0.9325842696629213,0.7272727272727273,0.9431818181818182,0.9222222222222223,0.6956521739130435,0.7619047619047619,0.8420634920634921,16,5,7,83,0.9758756758661518,0.9126984126984128
CFTR,0.7699999999999999,0.8245592705167173,0.9257142857142857,0.723404255319149,0.9529411764705882,0.9,0.6538461538461539,0.8095238095238095,0.8547619047619048,17,4,9,81,0.9758756758661518,0.9126984126984128
CFTR,0.7799999999999999,0.8035861743541347,0.9132947976878613,0.6938775510204082,0.9518072289156626,0.8777777777777778,0.6071428571428571,0.8095238095238095,0.8436507936507937,17,4,11,79,0.9758756758661518,0.9126984126984128
CFTR,0.7899999999999999,0.8035861743541347,0.9132947976878613,0.6938775510204082,0.9518072289156626,0.8777777777777778,0.6071428571428571,0.8095238095238095,0.8436507936507937,17,4,11,79,0.9758756758661518,0.9126984126984128
CFTR,0.7999999999999999,0.783625730994152,0.9005847953216374,0.6666666666666666,0.9506172839506173,0.8555555555555555,0.5666666666666667,0.8095238095238095,0.8325396825396825,17,4,13,77,0.9758756758661518,0.9126984126984128
CFTR,0.8099999999999999,0.783625730994152,0.9005847953216374,0.6666666666666666,0.9506172839506173,0.8555555555555555,0.5666666666666667,0.8095238095238095,0.8325396825396825,17,4,13,77,0.9758756758661518,0.9126984126984128
CFTR,0.82,0.783625730994152,0.9005847953216374,0.6666666666666666,0.9506172839506173,0.8555555555555555,0.5666666666666667,0.8095238095238095,0.8325396825396825,17,4,13,77,0.9758756758661518,0.9126984126984128
CFTR,0.83,0.7552910052910053,0.8809523809523809,0.6296296296296297,0.9487179487179487,0.8222222222222222,0.5151515151515151,0.8095238095238095,0.8158730158730159,17,4,16,74,0.9758756758661518,0.9126984126984128
CFTR,0.84,0.7373063683304647,0.8674698795180723,0.6071428571428571,0.9473684210526315,0.8,0.4857142857142857,0.8095238095238095,0.8047619047619048,17,4,18,72,0.9758756758661518,0.9126984126984128
CFTR,0.8499999999999999,0.7259259259259259,0.8518518518518519,0.6,0.9583333333333334,0.7666666666666667,0.46153846153846156,0.8571428571428571,0.8119047619047619,18,3,21,69,0.9758756758661518,0.9126984126984128
CFTR,0.8599999999999999,0.7090725806451613,0.8375,0.5806451612903226,0.9571428571428572,0.7444444444444445,0.43902439024390244,0.8571428571428571,0.8007936507936508,18,3,23,67,0.9758756758661518,0.9126984126984128
CFTR,0.8699999999999999,0.6926424050632911,0.8227848101265823,0.5625,0.9558823529411765,0.7222222222222222,0.4186046511627907,0.8571428571428571,0.7896825396825397,18,3,25,65,0.9758756758661518,0.9126984126984128
CFTR,0.8799999999999999,0.6530264279624893,0.7843137254901961,0.5217391304347826,0.9523809523809523,0.6666666666666666,0.375,0.8571428571428571,0.7619047619047619,18,3,30,60,0.9758756758661518,0.9126984126984128
CFTR,0.8899999999999999,0.63,0.76,0.5,0.95,0.6333333333333333,0.35294117647058826,0.8571428571428571,0.7452380952380953,18,3,33,57,0.9758756758661518,0.9126984126984128
CFTR,0.8999999999999999,0.5923869234214062,0.7172413793103448,0.4675324675324675,0.9454545454545454,0.5777777777777777,0.32142857142857145,0.8571428571428571,0.7174603174603174,18,3,38,52,0.9758756758661518,0.9126984126984128
CFTR,0.9099999999999999,0.5820856317310218,0.6950354609929078,0.4691358024691358,0.9607843137254902,0.5444444444444444,0.31666666666666665,0.9047619047619048,0.7246031746031746,19,2,41,49,0.9758756758661518,0.9126984126984128
CFTR,0.9199999999999999,0.5515151515151515,0.6363636363636364,0.4666666666666667,1.0,0.4666666666666667,0.30434782608695654,1.0,0.7333333333333334,21,0,48,42,0.9758756758661518,0.9126984126984128
CFTR,0.9299999999999999,0.48041389504804144,0.5365853658536586,0.42424242424242425,1.0,0.36666666666666664,0.2692307692307692,1.0,0.6833333333333333,21,0,57,33,0.9758756758661518,0.9126984126984128
CFTR,0.94,0.4307692307692308,0.46153846153846156,0.4,1.0,0.3,0.25,1.0,0.65,21,0,63,27,0.9758756758661518,0.9126984126984128
CFTR,0.95,0.31258148631029986,0.2692307692307692,0.3559322033898305,1.0,0.15555555555555556,0.21649484536082475,1.0,0.5777777777777777,21,0,76,14,0.9758756758661518,0.9126984126984128
