dataset,threshold,macro_f1,pathogenic_f1,benign_f1,pathogenic_precision,pathogenic_recall,benign_precision,benign_recall,balanced_accuracy,tn,fp,fn,tp,pr_auc,roc_auc
KANSER,0.27999999999999997,0.8432242367970839,0.9179755671902269,0.7684729064039408,0.8622950819672132,0.9813432835820896,0.9397590361445783,0.65,0.8156716417910448,78,42,5,263,0.9355001429364547,0.9050062189054725
KANSER,0.29,0.8403948992184286,0.916083916083916,0.7647058823529411,0.8618421052631579,0.9776119402985075,0.9285714285714286,0.65,0.8138059701492537,78,42,6,262,0.9355001429364547,0.9050062189054725
KANSER,0.3,0.8479986373701243,0.9192982456140351,0.7766990291262136,0.8675496688741722,0.9776119402985075,0.9302325581395349,0.6666666666666666,0.822139303482587,80,40,6,262,0.9355001429364547,0.9050062189054725
KANSER,0.30999999999999994,0.855498374864572,0.9225352112676056,0.7884615384615384,0.8733333333333333,0.9776119402985075,0.9318181818181818,0.6833333333333333,0.8304726368159204,82,38,6,262,0.9355001429364547,0.9050062189054725
KANSER,0.31999999999999995,0.855498374864572,0.9225352112676056,0.7884615384615384,0.8733333333333333,0.9776119402985075,0.9318181818181818,0.6833333333333333,0.8304726368159204,82,38,6,262,0.9355001429364547,0.9050062189054725
KANSER,0.32999999999999996,0.8563688372875652,0.9222614840989399,0.7904761904761904,0.8758389261744967,0.9738805970149254,0.9222222222222223,0.6916666666666667,0.832773631840796,83,37,7,261,0.9355001429364547,0.9050062189054725
KANSER,0.33999999999999997,0.8544017211617843,0.9200710479573713,0.7887323943661971,0.8779661016949153,0.9664179104477612,0.9032258064516129,0.7,0.8332089552238806,84,36,9,259,0.9355001429364547,0.9050062189054725
KANSER,0.3499999999999999,0.8616755793226382,0.9233511586452763,0.8,0.8839590443686007,0.9664179104477612,0.9052631578947369,0.7166666666666667,0.8415422885572139,86,34,9,259,0.9355001429364547,0.9050062189054725
KANSER,0.35999999999999993,0.8616755793226382,0.9233511586452763,0.8,0.8839590443686007,0.9664179104477612,0.9052631578947369,0.7166666666666667,0.8415422885572139,86,34,9,259,0.9355001429364547,0.9050062189054725
KANSER,0.36999999999999994,0.8596560455098484,0.921146953405018,0.7981651376146789,0.8862068965517241,0.9589552238805971,0.8877551020408163,0.725,0.8419776119402985,87,33,11,257,0.9355001429364547,0.9050062189054725
KANSER,0.37999999999999995,0.8596560455098484,0.921146953405018,0.7981651376146789,0.8862068965517241,0.9589552238805971,0.8877551020408163,0.725,0.8419776119402985,87,33,11,257,0.9355001429364547,0.9050062189054725
KANSER,0.38999999999999996,0.8596560455098484,0.921146953405018,0.7981651376146789,0.8862068965517241,0.9589552238805971,0.8877551020408163,0.725,0.8419776119402985,87,33,11,257,0.9355001429364547,0.9050062189054725
KANSER,0.3999999999999999,0.8632268430846921,0.9228007181328546,0.8036529680365296,0.889273356401384,0.9589552238805971,0.8888888888888888,0.7333333333333333,0.8461442786069652,88,32,11,257,0.9355001429364547,0.9050062189054725
KANSER,0.4099999999999999,0.8611897095651608,0.9205776173285198,0.8018018018018018,0.8916083916083916,0.9514925373134329,0.8725490196078431,0.7416666666666667,0.8465796019900498,89,31,13,255,0.9355001429364547,0.9050062189054725
